Id,Name,Score,Country,CreatedDateTime
7219,Thaksin,10,Cambodia,1/1/2019 11:25:00 PM,
7220,Thaksin,7,Philippines,1/1/2019 11:54:40 AM,
7221,Saladpuk,4,Cambodia,1/1/2019 3:47:30 AM,
7222,Thaksin,3,Philippines,1/1/2019 7:03:30 AM,
7223,Prayut,2,Thailand,1/2/2019 3:31:30 AM,
7224,Saladpuk,5,Philippines,1/1/2019 12:15:20 AM,
7225,Prayut,7,Cambodia,1/2/2019 1:00:40 AM,
7226,Saladpuk,10,Thailand,1/1/2019 1:30:00 PM,
7227,Prayut,8,Philippines,1/1/2019 3:43:30 AM,
7228,Prayut,4,Cambodia,1/1/2019 6:08:50 PM,
7229,Saladpuk,10,Thailand,1/1/2019 8:56:00 PM,
7230,Saladpuk,9,Cambodia,1/1/2019 11:46:40 PM,
7231,Thaksin,6,Thailand,1/1/2019 3:08:10 PM,
7232,Saladpuk,3,Philippines,1/2/2019 2:18:20 AM,
7233,Saladpuk,6,Thailand,1/2/2019 1:46:10 AM,
7234,Saladpuk,9,Thailand,1/1/2019 5:15:00 AM,
7235,Thaksin,10,Thailand,1/1/2019 10:46:20 PM,
7236,Saladpuk,6,Cambodia,1/1/2019 12:19:40 PM,
7237,Thaksin,6,Philippines,1/1/2019 8:48:00 AM,
7238,Thaksin,1,Philippines,1/2/2019 3:04:00 AM,
7239,Saladpuk,7,Thailand,1/1/2019 10:05:50 PM,
7240,Thaksin,5,Thailand,1/1/2019 5:24:30 PM,
7241,Saladpuk,10,Thailand,1/1/2019 3:53:30 AM,
7242,Saladpuk,7,Cambodia,1/1/2019 5:47:20 AM,
7243,Prayut,9,Cambodia,1/1/2019 7:08:10 AM,
7244,Thaksin,6,Cambodia,1/2/2019 3:17:30 AM,
7245,Prayut,9,Thailand,1/1/2019 7:44:50 PM,
7246,Saladpuk,4,Cambodia,1/2/2019 2:34:10 AM,
7247,Prayut,1,Philippines,1/1/2019 12:28:00 PM,
7248,Thaksin,4,Cambodia,1/2/2019 1:36:50 AM,
7249,Prayut,7,Philippines,1/1/2019 9:37:20 AM,
7250,Thaksin,5,Thailand,1/1/2019 10:50:00 PM,
7251,Prayut,8,Cambodia,1/1/2019 5:02:10 PM,
7252,Prayut,6,Cambodia,1/1/2019 5:22:10 PM,
7253,Saladpuk,4,Philippines,1/1/2019 9:36:20 PM,
7254,Thaksin,6,Thailand,1/1/2019 8:12:20 PM,
7255,Thaksin,2,Cambodia,1/1/2019 8:08:40 AM,
7256,Prayut,1,Philippines,1/1/2019 3:11:50 PM,
7257,Saladpuk,5,Cambodia,1/2/2019 2:20:30 AM,
7258,Prayut,2,Cambodia,1/1/2019 2:45:00 PM,
7259,Prayut,3,Philippines,1/1/2019 4:38:30 PM,
7260,Prayut,9,Thailand,1/1/2019 8:01:30 AM,
7261,Thaksin,1,Thailand,1/1/2019 5:20:40 AM,
7262,Thaksin,8,Cambodia,1/1/2019 4:29:20 AM,
7263,Saladpuk,10,Philippines,1/1/2019 10:55:00 AM,
7264,Saladpuk,9,Philippines,1/2/2019 1:05:50 AM,
7265,Saladpuk,10,Thailand,1/1/2019 7:47:30 AM,
7266,Prayut,5,Philippines,1/2/2019 2:09:50 AM,
7267,Prayut,4,Thailand,1/1/2019 6:01:20 AM,
7268,Prayut,8,Philippines,1/1/2019 3:52:10 PM,
7269,Prayut,1,Cambodia,1/2/2019 12:14:40 AM,
7270,Prayut,5,Thailand,1/1/2019 2:56:20 PM,
7271,Prayut,4,Cambodia,1/1/2019 11:59:00 PM,
7272,Saladpuk,1,Cambodia,1/2/2019 2:04:10 AM,
7273,Thaksin,9,Cambodia,1/1/2019 12:02:40 AM,
7274,Thaksin,10,Thailand,1/1/2019 5:59:10 AM,
7275,Saladpuk,4,Thailand,1/1/2019 4:40:50 AM,
7276,Prayut,3,Thailand,1/1/2019 5:12:20 PM,
7277,Saladpuk,4,Cambodia,1/1/2019 12:24:50 AM,
7278,Saladpuk,10,Thailand,1/1/2019 3:33:00 PM,
7279,Prayut,8,Thailand,1/1/2019 4:29:50 PM,
7280,Prayut,10,Cambodia,1/1/2019 10:13:00 PM,
7281,Prayut,1,Philippines,1/1/2019 12:00:50 AM,
7282,Saladpuk,9,Philippines,1/2/2019 2:17:30 AM,
7283,Prayut,5,Cambodia,1/1/2019 10:59:00 AM,
7284,Saladpuk,10,Philippines,1/1/2019 6:47:30 PM,
7285,Saladpuk,10,Philippines,1/2/2019 3:46:30 AM,
7286,Thaksin,5,Philippines,1/1/2019 10:28:40 AM,
7287,Prayut,10,Thailand,1/1/2019 9:59:10 PM,
7288,Thaksin,8,Cambodia,1/1/2019 11:50:10 AM,
7289,Prayut,6,Thailand,1/1/2019 6:22:10 PM,
7290,Thaksin,4,Cambodia,1/1/2019 10:10:20 AM,
7291,Saladpuk,6,Thailand,1/1/2019 8:55:50 PM,
7292,Thaksin,8,Cambodia,1/2/2019 1:56:50 AM,
7293,Prayut,7,Cambodia,1/1/2019 10:47:40 PM,
7294,Saladpuk,7,Thailand,1/1/2019 11:27:00 AM,
7295,Saladpuk,5,Thailand,1/1/2019 4:22:40 AM,
7296,Thaksin,3,Thailand,1/1/2019 12:17:50 AM,
7297,Saladpuk,2,Cambodia,1/1/2019 5:55:30 PM,
7298,Thaksin,2,Thailand,1/1/2019 7:39:50 PM,
7299,Thaksin,4,Philippines,1/1/2019 12:38:30 AM,
7300,Saladpuk,1,Philippines,1/2/2019 2:16:00 AM,
7301,Thaksin,3,Philippines,1/2/2019 2:58:10 AM,
7302,Saladpuk,6,Thailand,1/1/2019 3:03:10 AM,
7303,Saladpuk,10,Cambodia,1/2/2019 2:00:40 AM,
7304,Saladpuk,4,Philippines,1/1/2019 2:57:20 AM,
7305,Saladpuk,3,Philippines,1/1/2019 8:52:10 AM,
7306,Saladpuk,8,Cambodia,1/1/2019 11:30:20 PM,
7307,Thaksin,9,Thailand,1/2/2019 1:03:50 AM,
7308,Prayut,3,Thailand,1/1/2019 8:45:40 AM,
7309,Thaksin,4,Cambodia,1/1/2019 11:41:30 AM,
7310,Thaksin,4,Philippines,1/1/2019 12:35:10 PM,
7311,Prayut,6,Cambodia,1/1/2019 6:58:10 PM,
7312,Prayut,4,Philippines,1/1/2019 6:16:30 AM,
7313,Thaksin,6,Philippines,1/2/2019 12:58:20 AM,
7314,Saladpuk,7,Philippines,1/1/2019 11:37:50 PM,
7315,Prayut,10,Cambodia,1/1/2019 9:08:00 AM,
7316,Saladpuk,4,Thailand,1/1/2019 2:34:30 AM,
7317,Thaksin,1,Cambodia,1/1/2019 6:12:50 PM,
7318,Prayut,3,Philippines,1/2/2019 12:13:20 AM,
7319,Thaksin,3,Cambodia,1/1/2019 3:03:10 PM,
7320,Thaksin,7,Thailand,1/1/2019 1:57:00 AM,
7321,Saladpuk,1,Thailand,1/1/2019 10:05:20 AM,
7322,Thaksin,4,Thailand,1/2/2019 1:34:00 AM,
7323,Thaksin,8,Cambodia,1/1/2019 12:07:00 PM,
7324,Prayut,6,Thailand,1/1/2019 4:51:30 PM,
7325,Thaksin,3,Thailand,1/1/2019 9:22:50 PM,
7326,Prayut,1,Cambodia,1/1/2019 8:30:20 AM,
7327,Prayut,10,Cambodia,1/1/2019 12:16:30 AM,
7328,Saladpuk,4,Cambodia,1/1/2019 6:04:30 AM,
7329,Prayut,6,Thailand,1/1/2019 6:18:40 AM,
7330,Saladpuk,9,Philippines,1/1/2019 8:31:30 AM,
7331,Prayut,5,Thailand,1/1/2019 1:15:50 AM,
7332,Prayut,3,Thailand,1/2/2019 1:36:20 AM,
7333,Saladpuk,9,Thailand,1/1/2019 3:54:40 AM,
7334,Thaksin,3,Thailand,1/1/2019 3:33:30 AM,
7335,Thaksin,10,Cambodia,1/1/2019 1:21:20 PM,
7336,Prayut,1,Philippines,1/1/2019 5:19:40 AM,
7337,Saladpuk,4,Cambodia,1/1/2019 7:24:40 AM,
7338,Thaksin,10,Cambodia,1/1/2019 3:59:40 PM,
7339,Thaksin,8,Philippines,1/1/2019 12:33:40 PM,
7340,Prayut,5,Cambodia,1/1/2019 4:41:00 PM,
7341,Prayut,6,Philippines,1/1/2019 11:26:20 AM,
7342,Saladpuk,4,Cambodia,1/1/2019 5:31:10 PM,
7343,Thaksin,1,Cambodia,1/1/2019 12:14:00 AM,
7344,Saladpuk,3,Cambodia,1/2/2019 2:50:10 AM,
7345,Prayut,10,Philippines,1/1/2019 12:08:30 PM,
7346,Prayut,9,Cambodia,1/1/2019 4:42:40 AM,
7347,Saladpuk,6,Cambodia,1/2/2019 1:29:00 AM,
7348,Thaksin,7,Thailand,1/1/2019 4:22:10 AM,
7349,Thaksin,9,Cambodia,1/1/2019 9:11:40 AM,
7350,Saladpuk,3,Thailand,1/2/2019 2:12:30 AM,
7351,Prayut,9,Philippines,1/1/2019 8:13:30 AM,
7352,Saladpuk,6,Thailand,1/1/2019 10:06:50 AM,
7353,Saladpuk,9,Philippines,1/2/2019 1:44:20 AM,
7354,Thaksin,2,Philippines,1/2/2019 3:43:10 AM,
7355,Prayut,8,Thailand,1/1/2019 3:44:10 PM,
7356,Prayut,7,Thailand,1/1/2019 6:43:40 PM,
7357,Prayut,5,Cambodia,1/1/2019 11:43:20 AM,
7358,Thaksin,1,Philippines,1/1/2019 1:05:30 PM,
7359,Prayut,9,Philippines,1/1/2019 11:41:50 PM,
7360,Prayut,3,Philippines,1/1/2019 4:43:30 PM,
7361,Saladpuk,3,Cambodia,1/1/2019 7:09:30 PM,
7362,Saladpuk,4,Cambodia,1/1/2019 9:15:10 AM,
7363,Saladpuk,7,Cambodia,1/1/2019 10:47:10 AM,
7364,Saladpuk,5,Thailand,1/1/2019 2:03:50 AM,
7365,Prayut,3,Cambodia,1/1/2019 10:36:10 PM,
7366,Saladpuk,9,Philippines,1/1/2019 5:25:40 AM,
7367,Prayut,3,Thailand,1/1/2019 9:57:00 PM,
7368,Thaksin,1,Thailand,1/1/2019 6:46:20 PM,
7369,Prayut,7,Thailand,1/1/2019 2:51:50 PM,
7370,Saladpuk,5,Philippines,1/1/2019 1:16:20 PM,
7371,Prayut,3,Cambodia,1/2/2019 12:57:50 AM,
7372,Prayut,5,Cambodia,1/1/2019 12:23:10 PM,
7373,Thaksin,7,Thailand,1/1/2019 7:28:50 PM,
7374,Prayut,1,Cambodia,1/1/2019 1:23:30 PM,
7375,Thaksin,5,Philippines,1/1/2019 10:00:10 PM,
7376,Saladpuk,8,Philippines,1/1/2019 1:00:50 AM,
7377,Thaksin,7,Cambodia,1/1/2019 1:02:20 PM,
7378,Saladpuk,7,Thailand,1/1/2019 9:04:30 AM,
7379,Thaksin,1,Philippines,1/1/2019 10:17:10 PM,
7380,Thaksin,10,Cambodia,1/1/2019 2:13:30 PM,
7381,Prayut,6,Thailand,1/1/2019 9:54:40 PM,
7382,Prayut,4,Philippines,1/1/2019 10:15:40 PM,
7383,Saladpuk,8,Thailand,1/1/2019 4:54:40 PM,
7384,Prayut,9,Thailand,1/1/2019 6:31:30 AM,
7385,Saladpuk,4,Thailand,1/1/2019 1:04:00 AM,
7386,Prayut,10,Thailand,1/2/2019 3:09:10 AM,
7387,Thaksin,8,Thailand,1/1/2019 9:17:30 PM,
7388,Saladpuk,8,Thailand,1/1/2019 1:26:10 PM,
7389,Prayut,3,Philippines,1/1/2019 8:44:30 PM,
7390,Thaksin,2,Thailand,1/1/2019 6:02:10 AM,
7391,Prayut,8,Cambodia,1/1/2019 12:59:40 PM,
7392,Thaksin,5,Cambodia,1/1/2019 6:58:00 PM,
7393,Prayut,7,Cambodia,1/1/2019 2:59:10 AM,
7394,Thaksin,5,Cambodia,1/2/2019 1:06:10 AM,
7395,Thaksin,2,Thailand,1/1/2019 4:12:50 AM,
7396,Saladpuk,2,Cambodia,1/1/2019 7:38:10 AM,
7397,Prayut,7,Cambodia,1/1/2019 2:06:10 PM,
7398,Prayut,5,Cambodia,1/1/2019 4:59:20 AM,
7399,Saladpuk,1,Thailand,1/1/2019 5:37:10 AM,
7400,Thaksin,8,Cambodia,1/1/2019 4:30:50 AM,
7401,Saladpuk,5,Philippines,1/1/2019 4:30:40 PM,
7402,Saladpuk,10,Philippines,1/1/2019 2:54:30 PM,
7403,Thaksin,1,Cambodia,1/1/2019 11:33:50 AM,
7404,Prayut,10,Philippines,1/1/2019 6:58:00 PM,
7405,Saladpuk,2,Philippines,1/2/2019 12:12:40 AM,
7406,Prayut,2,Philippines,1/1/2019 12:00:40 PM,
7407,Prayut,4,Philippines,1/1/2019 1:57:40 PM,
7408,Saladpuk,4,Cambodia,1/1/2019 4:34:10 PM,
7409,Prayut,1,Thailand,1/1/2019 9:17:00 PM,
7410,Saladpuk,10,Philippines,1/1/2019 10:40:50 PM,
7411,Prayut,2,Philippines,1/1/2019 11:26:20 PM,
7412,Saladpuk,3,Thailand,1/1/2019 7:01:20 AM,
7413,Saladpuk,6,Thailand,1/1/2019 9:28:40 AM,
7414,Saladpuk,6,Cambodia,1/1/2019 1:23:00 AM,
7415,Prayut,5,Cambodia,1/2/2019 2:45:10 AM,
7416,Saladpuk,4,Cambodia,1/1/2019 6:47:50 AM,
7417,Thaksin,9,Philippines,1/2/2019 12:49:50 AM,
7418,Prayut,3,Cambodia,1/1/2019 3:47:20 AM,
7419,Saladpuk,10,Thailand,1/1/2019 6:43:20 PM,
7420,Saladpuk,10,Cambodia,1/1/2019 8:14:50 PM,
7421,Saladpuk,7,Cambodia,1/1/2019 5:48:20 PM,
7422,Saladpuk,1,Cambodia,1/1/2019 3:53:00 AM,
7423,Thaksin,10,Thailand,1/1/2019 8:13:10 PM,
7424,Thaksin,1,Philippines,1/1/2019 10:47:10 AM,
7425,Prayut,7,Thailand,1/1/2019 6:00:10 AM,
7426,Thaksin,4,Thailand,1/2/2019 12:25:10 AM,
7427,Saladpuk,10,Thailand,1/1/2019 2:47:10 AM,
7428,Thaksin,8,Philippines,1/1/2019 8:56:30 PM,
7429,Saladpuk,10,Philippines,1/1/2019 11:17:00 AM,
7430,Prayut,8,Philippines,1/1/2019 4:14:40 PM,
7431,Saladpuk,6,Thailand,1/1/2019 12:36:20 AM,
7432,Saladpuk,8,Philippines,1/1/2019 3:14:30 AM,
7433,Saladpuk,8,Philippines,1/1/2019 4:11:20 PM,
7434,Prayut,2,Thailand,1/1/2019 7:42:10 PM,
7435,Thaksin,6,Cambodia,1/1/2019 10:35:00 AM,
7436,Prayut,5,Cambodia,1/2/2019 2:23:50 AM,
7437,Saladpuk,4,Cambodia,1/1/2019 12:55:50 PM,
7438,Saladpuk,4,Cambodia,1/1/2019 1:42:10 AM,
7439,Prayut,7,Philippines,1/2/2019 3:09:30 AM,
7440,Saladpuk,3,Philippines,1/1/2019 9:11:00 AM,
7441,Saladpuk,1,Philippines,1/1/2019 9:14:50 PM,
7442,Prayut,3,Thailand,1/2/2019 12:14:00 AM,
7443,Prayut,2,Thailand,1/1/2019 12:55:40 PM,
7444,Saladpuk,6,Philippines,1/1/2019 8:41:10 PM,
7445,Prayut,3,Philippines,1/1/2019 10:40:40 PM,
7446,Saladpuk,4,Philippines,1/1/2019 9:09:10 PM,
7447,Saladpuk,9,Philippines,1/1/2019 3:46:40 AM,
7448,Saladpuk,3,Cambodia,1/1/2019 2:30:20 AM,
7449,Prayut,3,Thailand,1/1/2019 10:28:10 PM,
7450,Thaksin,9,Thailand,1/2/2019 12:15:40 AM,
7451,Saladpuk,8,Philippines,1/2/2019 2:18:20 AM,
7452,Saladpuk,10,Philippines,1/1/2019 4:18:10 AM,
7453,Prayut,3,Thailand,1/1/2019 11:04:10 PM,
7454,Thaksin,10,Thailand,1/1/2019 11:51:40 PM,
7455,Saladpuk,3,Cambodia,1/2/2019 2:19:40 AM,
7456,Thaksin,9,Philippines,1/1/2019 1:43:50 PM,
7457,Thaksin,10,Philippines,1/2/2019 1:09:20 AM,
7458,Saladpuk,9,Thailand,1/2/2019 3:44:50 AM,
7459,Saladpuk,1,Cambodia,1/1/2019 8:19:50 AM,
7460,Thaksin,1,Cambodia,1/1/2019 10:16:50 AM,
7461,Prayut,8,Thailand,1/2/2019 2:35:30 AM,
7462,Saladpuk,8,Philippines,1/2/2019 12:01:40 AM,
7463,Prayut,4,Philippines,1/1/2019 8:40:30 AM,
7464,Thaksin,3,Cambodia,1/1/2019 12:09:20 PM,
7465,Saladpuk,3,Cambodia,1/1/2019 9:43:50 AM,
7466,Saladpuk,1,Philippines,1/1/2019 12:09:50 AM,
7467,Saladpuk,1,Philippines,1/1/2019 9:09:40 AM,
7468,Thaksin,10,Thailand,1/1/2019 1:39:20 AM,
7469,Prayut,1,Thailand,1/1/2019 5:59:00 PM,
7470,Thaksin,8,Cambodia,1/1/2019 11:14:00 PM,
7471,Saladpuk,9,Philippines,1/2/2019 3:01:40 AM,
7472,Saladpuk,10,Cambodia,1/2/2019 1:44:50 AM,
7473,Thaksin,1,Thailand,1/1/2019 7:55:40 AM,
7474,Prayut,1,Thailand,1/2/2019 1:16:10 AM,
7475,Prayut,3,Philippines,1/1/2019 1:25:20 AM,
7476,Saladpuk,5,Cambodia,1/1/2019 1:17:00 AM,
7477,Saladpuk,7,Cambodia,1/1/2019 9:51:10 AM,
7478,Saladpuk,9,Philippines,1/1/2019 11:20:20 AM,
7479,Prayut,6,Thailand,1/1/2019 12:14:10 PM,
7480,Saladpuk,9,Philippines,1/1/2019 2:47:10 AM,
7481,Thaksin,8,Philippines,1/1/2019 9:48:00 AM,
7482,Prayut,1,Cambodia,1/1/2019 6:27:30 PM,
7483,Prayut,2,Philippines,1/1/2019 11:27:50 AM,
7484,Prayut,4,Philippines,1/1/2019 11:05:50 PM,
7485,Thaksin,9,Philippines,1/1/2019 2:28:20 PM,
7486,Thaksin,3,Philippines,1/1/2019 6:33:10 PM,
7487,Saladpuk,8,Cambodia,1/1/2019 4:44:20 AM,
7488,Prayut,7,Philippines,1/1/2019 1:24:00 AM,
7489,Thaksin,9,Cambodia,1/1/2019 8:08:40 AM,
7490,Thaksin,1,Thailand,1/1/2019 12:35:40 AM,
7491,Saladpuk,9,Cambodia,1/1/2019 2:01:20 AM,
7492,Saladpuk,4,Cambodia,1/1/2019 4:26:00 PM,
7493,Prayut,3,Thailand,1/1/2019 6:25:10 AM,
7494,Prayut,4,Philippines,1/1/2019 8:55:00 AM,
7495,Saladpuk,2,Thailand,1/2/2019 3:30:10 AM,
7496,Thaksin,3,Philippines,1/1/2019 8:20:50 AM,
7497,Saladpuk,7,Thailand,1/2/2019 1:52:30 AM,
7498,Prayut,5,Thailand,1/1/2019 7:35:10 AM,
7499,Thaksin,10,Thailand,1/1/2019 1:10:50 PM,
7500,Prayut,7,Cambodia,1/2/2019 12:36:00 AM,
7501,Saladpuk,8,Cambodia,1/1/2019 7:16:30 PM,
7502,Thaksin,6,Thailand,1/1/2019 2:38:40 AM,
7503,Saladpuk,3,Thailand,1/1/2019 12:45:40 PM,
7504,Saladpuk,3,Cambodia,1/1/2019 2:05:40 AM,
7505,Saladpuk,1,Philippines,1/1/2019 11:25:30 AM,
7506,Thaksin,8,Philippines,1/1/2019 7:14:50 AM,
7507,Saladpuk,8,Cambodia,1/1/2019 12:33:20 AM,
7508,Saladpuk,3,Cambodia,1/1/2019 9:57:30 AM,
7509,Thaksin,2,Philippines,1/1/2019 11:36:10 PM,
7510,Prayut,10,Philippines,1/1/2019 8:08:10 PM,
7511,Thaksin,10,Philippines,1/1/2019 4:02:00 PM,
7512,Saladpuk,8,Thailand,1/1/2019 8:09:00 AM,
7513,Thaksin,2,Thailand,1/1/2019 8:34:40 PM,
7514,Prayut,2,Cambodia,1/1/2019 11:56:40 AM,
7515,Prayut,2,Cambodia,1/1/2019 10:16:00 PM,
7516,Prayut,2,Thailand,1/1/2019 11:21:10 PM,
7517,Prayut,10,Philippines,1/1/2019 10:34:00 PM,
7518,Thaksin,6,Thailand,1/1/2019 5:50:40 AM,
7519,Thaksin,1,Philippines,1/1/2019 12:40:10 PM,
7520,Prayut,3,Thailand,1/1/2019 7:38:00 AM,
7521,Thaksin,4,Cambodia,1/2/2019 1:03:00 AM,
7522,Prayut,8,Cambodia,1/1/2019 11:57:20 AM,
7523,Prayut,5,Philippines,1/1/2019 4:50:10 PM,
7524,Thaksin,9,Philippines,1/1/2019 12:54:30 PM,
7525,Prayut,10,Philippines,1/1/2019 8:32:50 AM,
7526,Prayut,5,Philippines,1/2/2019 3:39:00 AM,
7527,Prayut,1,Cambodia,1/1/2019 11:44:50 PM,
7528,Saladpuk,1,Cambodia,1/1/2019 8:54:00 PM,
7529,Saladpuk,4,Thailand,1/1/2019 4:10:10 PM,
7530,Thaksin,2,Philippines,1/2/2019 2:20:30 AM,
7531,Thaksin,5,Thailand,1/1/2019 12:23:10 AM,
7532,Thaksin,7,Philippines,1/1/2019 1:24:50 PM,
7533,Saladpuk,4,Cambodia,1/2/2019 12:41:30 AM,
7534,Thaksin,8,Cambodia,1/1/2019 2:25:30 AM,
7535,Thaksin,5,Thailand,1/2/2019 1:48:10 AM,
7536,Thaksin,7,Thailand,1/1/2019 5:25:50 PM,
7537,Prayut,2,Cambodia,1/2/2019 3:12:00 AM,
7538,Thaksin,3,Philippines,1/1/2019 9:07:20 PM,
7539,Saladpuk,10,Philippines,1/1/2019 12:19:20 PM,
7540,Saladpuk,9,Thailand,1/1/2019 4:45:00 AM,
7541,Saladpuk,9,Cambodia,1/2/2019 1:54:00 AM,
7542,Thaksin,7,Cambodia,1/1/2019 10:39:40 AM,
7543,Prayut,2,Thailand,1/1/2019 3:06:10 AM,
7544,Saladpuk,10,Cambodia,1/1/2019 11:27:10 PM,
7545,Saladpuk,5,Thailand,1/1/2019 3:17:00 PM,
7546,Saladpuk,9,Philippines,1/1/2019 1:13:10 AM,
7547,Thaksin,9,Philippines,1/1/2019 12:11:10 PM,
7548,Prayut,10,Philippines,1/1/2019 6:12:10 PM,
7549,Saladpuk,9,Philippines,1/1/2019 2:29:40 PM,
7550,Saladpuk,2,Thailand,1/1/2019 5:45:40 AM,
7551,Prayut,1,Philippines,1/1/2019 12:39:50 PM,
7552,Saladpuk,8,Philippines,1/1/2019 6:00:20 AM,
7553,Thaksin,1,Thailand,1/1/2019 10:50:10 PM,
7554,Prayut,8,Philippines,1/1/2019 8:48:00 AM,
7555,Saladpuk,6,Cambodia,1/1/2019 6:53:30 PM,
7556,Prayut,10,Cambodia,1/1/2019 1:26:00 AM,
7557,Thaksin,5,Philippines,1/1/2019 6:12:40 AM,
7558,Saladpuk,1,Philippines,1/1/2019 3:49:50 AM,
7559,Thaksin,10,Philippines,1/1/2019 3:04:50 AM,
7560,Prayut,4,Philippines,1/1/2019 9:40:30 PM,
7561,Saladpuk,6,Thailand,1/1/2019 11:59:40 PM,
7562,Prayut,10,Philippines,1/1/2019 10:43:50 AM,
7563,Prayut,5,Cambodia,1/1/2019 12:20:40 PM,
7564,Prayut,5,Thailand,1/1/2019 9:21:50 PM,
7565,Thaksin,10,Thailand,1/1/2019 7:15:20 PM,
7566,Prayut,5,Thailand,1/1/2019 9:34:20 AM,
7567,Saladpuk,10,Cambodia,1/1/2019 9:13:00 PM,
7568,Prayut,9,Cambodia,1/1/2019 5:36:00 PM,
7569,Thaksin,7,Cambodia,1/1/2019 10:29:20 AM,
7570,Prayut,7,Thailand,1/1/2019 1:02:20 PM,
7571,Thaksin,6,Thailand,1/1/2019 9:38:40 PM,
7572,Thaksin,4,Cambodia,1/2/2019 1:03:50 AM,
7573,Thaksin,1,Cambodia,1/2/2019 2:28:10 AM,
7574,Thaksin,3,Philippines,1/1/2019 7:10:50 PM,
7575,Thaksin,8,Philippines,1/1/2019 11:26:00 PM,
7576,Thaksin,2,Cambodia,1/1/2019 1:33:00 AM,
7577,Prayut,9,Philippines,1/1/2019 4:09:20 AM,
7578,Prayut,10,Philippines,1/2/2019 2:30:30 AM,
7579,Prayut,6,Thailand,1/1/2019 6:40:20 AM,
7580,Saladpuk,3,Philippines,1/1/2019 9:32:20 PM,
7581,Thaksin,6,Thailand,1/2/2019 12:50:10 AM,
7582,Thaksin,5,Thailand,1/1/2019 11:24:10 AM,
7583,Thaksin,9,Philippines,1/1/2019 4:35:10 AM,
7584,Prayut,4,Philippines,1/1/2019 7:48:40 AM,
7585,Saladpuk,3,Philippines,1/1/2019 6:40:30 PM,
7586,Thaksin,3,Philippines,1/1/2019 8:05:10 PM,
7587,Saladpuk,6,Thailand,1/1/2019 9:33:10 PM,
7588,Saladpuk,8,Cambodia,1/1/2019 7:23:20 AM,
7589,Prayut,10,Thailand,1/2/2019 1:38:30 AM,
7590,Saladpuk,6,Philippines,1/1/2019 2:20:20 PM,
7591,Thaksin,4,Cambodia,1/1/2019 1:47:40 AM,
7592,Saladpuk,8,Thailand,1/1/2019 8:57:30 AM,
7593,Thaksin,10,Thailand,1/2/2019 12:05:10 AM,
7594,Thaksin,2,Thailand,1/1/2019 11:24:50 AM,
7595,Thaksin,5,Philippines,1/1/2019 9:27:40 PM,
7596,Saladpuk,6,Cambodia,1/2/2019 1:09:00 AM,
7597,Saladpuk,7,Thailand,1/1/2019 12:57:50 AM,
7598,Saladpuk,1,Thailand,1/1/2019 4:16:20 PM,
7599,Thaksin,3,Thailand,1/1/2019 5:24:00 AM,
7600,Prayut,10,Philippines,1/1/2019 12:45:30 PM,
7601,Thaksin,10,Thailand,1/1/2019 1:55:40 AM,
7602,Thaksin,7,Philippines,1/1/2019 9:25:30 PM,
7603,Prayut,9,Cambodia,1/1/2019 6:34:10 PM,
7604,Prayut,10,Thailand,1/1/2019 1:56:10 AM,
7605,Prayut,6,Philippines,1/1/2019 12:29:40 PM,
7606,Thaksin,10,Thailand,1/1/2019 2:30:30 PM,
7607,Prayut,6,Thailand,1/1/2019 4:57:40 AM,
7608,Saladpuk,10,Philippines,1/1/2019 6:06:10 PM,
7609,Prayut,3,Thailand,1/1/2019 8:30:30 AM,
7610,Saladpuk,4,Thailand,1/1/2019 4:34:20 PM,
7611,Prayut,5,Thailand,1/1/2019 9:41:50 AM,
7612,Prayut,6,Philippines,1/1/2019 4:25:20 PM,
7613,Prayut,1,Thailand,1/1/2019 3:03:40 AM,
7614,Saladpuk,3,Philippines,1/1/2019 4:18:40 PM,
7615,Prayut,7,Cambodia,1/1/2019 2:41:40 AM,
7616,Thaksin,7,Philippines,1/1/2019 8:34:10 PM,
7617,Saladpuk,7,Philippines,1/1/2019 3:39:00 PM,
7618,Prayut,10,Philippines,1/1/2019 6:19:50 PM,
7619,Saladpuk,2,Cambodia,1/2/2019 3:11:40 AM,
7620,Thaksin,9,Philippines,1/1/2019 5:04:20 AM,
7621,Prayut,8,Thailand,1/1/2019 12:31:00 AM,
7622,Prayut,6,Cambodia,1/1/2019 2:01:30 PM,
7623,Saladpuk,7,Cambodia,1/1/2019 6:06:00 PM,
7624,Prayut,2,Thailand,1/1/2019 4:18:00 AM,
7625,Prayut,6,Thailand,1/1/2019 12:26:00 AM,
7626,Thaksin,3,Philippines,1/1/2019 12:07:40 AM,
7627,Saladpuk,6,Philippines,1/2/2019 2:56:40 AM,
7628,Thaksin,1,Philippines,1/2/2019 2:23:20 AM,
7629,Prayut,2,Thailand,1/1/2019 5:32:50 PM,
7630,Thaksin,8,Philippines,1/1/2019 2:18:10 PM,
7631,Saladpuk,5,Thailand,1/1/2019 2:55:10 AM,
7632,Thaksin,1,Philippines,1/1/2019 3:47:00 AM,
7633,Prayut,6,Thailand,1/1/2019 2:50:40 AM,
7634,Thaksin,8,Cambodia,1/1/2019 3:40:40 PM,
7635,Prayut,2,Philippines,1/1/2019 6:53:50 AM,
7636,Prayut,6,Philippines,1/1/2019 6:46:00 AM,
7637,Prayut,6,Philippines,1/1/2019 11:02:30 PM,
